,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
23928,680834598468643479,https://www.airbnb.com/rooms/680834598468643479,20241104040953,2024-11-04,previous scrape,Private half bath in Manhattan NEW construction,"This apartment is located ground floor (half basement) and it is 5-6min from subway ""Inwood-207st"" station A Line .<br /><br />The apartment is completely renovated in 2019 and we are the first tenant in this unit. <br />This is 6bedroom 2.5bathroom apartment. You will share 1 bathroom with 2 other rooms and you can use the other bathroom as emergency bathroom. You also share kitchen 5 other rooms.<br /><br />This room has private half bathroom(toilet&sink)","The apartment is located in Inwood Manhattan building. A part of Inwood is known as rich neighborhood. There is a museum , The Met Cloisters. There are 3 large park, Fort Tryon Park, Inwood Hill Park, and Harlem River park<br />Restaurants, bars, drugstore and banks are located near the station.",https://a0.muscache.com/pictures/miso/Hosting-680834598468643479/original/96c7c7d7-9487-485a-ae7d-f86c7ed75fdd.png,200239515,https://www.airbnb.com/users/show/200239515,Shogo,2018-07-05,"New York, United States",,within a few hours,95%,82%,f,https://a0.muscache.com/im/pictures/user/2cb73e15-f3ee-4cd4-9e0d-7fb8f880108a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2cb73e15-f3ee-4cd4-9e0d-7fb8f880108a.jpg?aki_policy=profile_x_medium,Elmhurst,277.0,311.0,"['email', 'phone']",t,t,Neighborhood highlights,Inwood,Manhattan,40.86476,-73.92162,Private room in rental unit,Private room,2,,2.5 shared baths,,,"[""Heating"", ""TV"", ""Hangers"", ""Kitchen"", ""Wifi"", ""Hot water""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,0,2024-11-04,2,1,0,2023-05-01,2024-05-02,3.5,3.5,2.5,5.0,3.5,4.5,3.5,,f,231,4,227,0,0.11
23984,684143322726204244,https://www.airbnb.com/rooms/684143322726204244,20241104040953,2024-11-04,previous scrape,Hudson River Hotel-Double Double 3(Special Offer),"Enjoy easy access to popular shops and restaurants from this charming place to stay. Manhattan West, Affordable Hip Hotel, Hudson Yard, Javit Center, High Line, Vessel,  Wax Museum, Time Square, Cozy Cafe,  Shopping, High-End Restaurant, Night Life, City That Never Sleeps",,https://a0.muscache.com/pictures/miso/Hosting-53959024/original/1e6e9a33-22fc-45c7-8de8-673c0341fdce.jpeg,435938215,https://www.airbnb.com/users/show/435938215,Hudson River,2021-12-13,"New York, NY","New York City,  Manhattan West, Affordable Hip Hotel, Hudson Yard, Javit Center, High Line, Vessel,  Wax Museum, Time Square, Cozy Cafe,  Shopping, High-End Restaurant, Night Life, City That Never Sleeps",within an hour,87%,100%,f,https://a0.muscache.com/im/pictures/user/0f707848-5ee9-4465-a29e-daf2c37f7d69.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0f707848-5ee9-4465-a29e-daf2c37f7d69.jpg?aki_policy=profile_x_medium,Flushing,20.0,20.0,"['email', 'phone']",t,t,,Hell's Kitchen,Manhattan,40.7548,-73.9984,Room in boutique hotel,Private room,4,,1 private bath,1.0,,"[""Fire extinguisher"", ""Smoke alarm"", ""Air conditioning"", ""Self check-in"", ""Wifi"", ""Hair dryer"", ""Shower gel"", ""TV"", ""Heating"", ""Building staff"", ""Conditioner"", ""Carbon monoxide alarm"", ""Bed linens"", ""Dedicated workspace"", ""Iron"", ""Clothing storage"", ""Room-darkening shades"", ""Shampoo"", ""Bathtub"", ""Luggage dropoff allowed"", ""Elevator"", ""Essentials"", ""Exterior security cameras on property"", ""Hangers"", ""First aid kit""]",,1,28,1.0,1.0,28.0,28.0,1.0,28.0,,t,0,0,0,0,2024-11-04,4,0,0,2022-10-29,2022-12-10,3.25,4.25,2.5,3.5,3.75,4.25,3.5,Exempt,t,20,0,20,0,0.16
24089,689653605364933580,https://www.airbnb.com/rooms/689653605364933580,20241104040953,2024-11-04,previous scrape,"Crown Heights Room, 21 minutes to Manhattan #380","Bright bedroom with high ceiling in prime Crown Heights, right by Nostrand Ave and St Marks Ave.<br />HDTV, dresser, desk, chair, Wifi and a large closet.<br />7 min walk to A and C trains, 8 min to 2 and 5 trains, 21 min to Manhattan, 18 min walk to Prospect Park. Experience NYCs second best park<br />Franklin Avenue a walkers paradise, renowned for its hip eateries, mom-and-pop shops<br />There is a one-time room cleaning and administration cost of $125",,https://a0.muscache.com/pictures/miso/Hosting-689653605364933580/original/f361f44d-48e6-42db-8381-b8964fca6d16.jpeg,3223938,https://www.airbnb.com/users/show/3223938,Eugene,2012-08-11,"New York, NY","my number: (Phone number hidden by Airbnb) , my email: (Email hidden by Airbnb)",within an hour,98%,24%,f,https://a0.muscache.com/im/users/3223938/profile_pic/1419651644/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3223938/profile_pic/1419651644/original.jpg?aki_policy=profile_x_medium,Flatbush,742.0,1438.0,"['email', 'phone']",t,t,,Crown Heights,Brooklyn,40.67624,-73.94872,Private room in serviced apartment,Private room,1,,2 shared baths,1.0,,"[""Heating"", ""TV"", ""Fire extinguisher"", ""Smoke alarm"", ""Stove"", ""Refrigerator"", ""Hot tub"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Oven"", ""Hot water""]",,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,19,49,79,354,2024-11-04,1,1,0,2024-09-12,2024-09-12,4.0,4.0,2.0,5.0,2.0,5.0,5.0,,f,740,0,740,0,0.56
25770,767335930771824747,https://www.airbnb.com/rooms/767335930771824747,20241104040953,2024-11-04,city scrape,2 bedroom right by Prospect Park,"This nice apartment comes with two cats :)<br />You must love them, but you don't ""have"" to feed them and care for them, but if you do, we can 100% come to an arrangement. If you don't, someone will come once a day in the evenings to care for them.<br />Your family will be close to everything when you stay at this centrally-located place.<br />The place has a washing machine, but you must hang dry, but I have a rack. No dishwasher, but all cleaning supplies are here!",,https://a0.muscache.com/pictures/e505eac0-8e25-4b6e-b8b8-dee2665e7ec8.jpg,10981634,https://www.airbnb.com/users/show/10981634,Sarah,2014-01-03,"New York, NY","I go by Sadie (like lady but with an S, Not Sarah!) Outgoing, avid traveler, I have used AirBnB under my dad's account several times! I am now trying to host at my own place..
",within an hour,100%,27%,f,https://a0.muscache.com/im/pictures/user/fb910e4f-80ff-45b6-9d58-6d5cd9119001.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fb910e4f-80ff-45b6-9d58-6d5cd9119001.jpg?aki_policy=profile_x_medium,Prospect Heights,2.0,4.0,"['email', 'phone']",t,t,,Prospect Heights,Brooklyn,40.67546,-73.96654,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""TV"", ""Washer"", ""Heating"", ""Smoke alarm"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Hangers"", ""First aid kit"", ""Kitchen"", ""Dedicated workspace"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Free parking on premises""]",$300.00,30,31,30.0,30.0,31.0,31.0,30.0,31.0,,t,29,59,89,89,2024-11-04,1,0,0,2023-01-16,2023-01-16,4.0,4.0,2.0,5.0,5.0,5.0,5.0,,f,2,1,1,0,0.05
26768,810261554820402628,https://www.airbnb.com/rooms/810261554820402628,20241104040953,2024-11-04,previous scrape,Private room in Williamsburg,Forget your worries in this spacious and serene space. Private room with private bathroom in the heart of Williamsburg. <br />Washer/dryer in the unit. A lot of Restaurants/bars options at walking distance.,,https://a0.muscache.com/pictures/miso/Hosting-810261554820402628/original/8b3dae7d-a9bf-4a6f-98b0-aa76200f9863.png,39212192,https://www.airbnb.com/users/show/39212192,Thomas,2015-07-22,"New York, NY",,,,,f,https://a0.muscache.com/im/pictures/user/904c7470-e3b6-4b55-8546-e65dd4cbea16.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/904c7470-e3b6-4b55-8546-e65dd4cbea16.jpg?aki_policy=profile_x_medium,Southside,1.0,4.0,"['email', 'phone', 'work_email']",t,t,,Williamsburg,Brooklyn,40.7081306759728,-73.9501981585406,Private room in rental unit,Private room,2,,1 private bath,,,"[""TV"", ""Washer"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dedicated workspace"", ""Wifi""]",,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,0,0,0,0,2024-11-04,2,0,0,2023-03-12,2023-06-18,5.0,4.5,2.5,5.0,4.5,5.0,5.0,,f,1,0,1,0,0.1
27246,827626876989604873,https://www.airbnb.com/rooms/827626876989604873,20241104040953,2024-11-04,city scrape,Functional Private Room #323 C,"This clean, shiny and charming room is available in a 4-bedroom <br />   apartment in Chelsea, New York City.",Metro - 6 min,https://a0.muscache.com/pictures/prohost-api/Hosting-827626876989604873/original/2701923b-c96b-4ff8-bb03-38c34a2c302e.jpeg,305240193,https://www.airbnb.com/users/show/305240193,Elena,2019-10-29,,"Ready, set, rent! Discover a rental experience customized to your exact needs: choose to rent furnished or unfurnished, with roommates or alone, and for one month or longer - we’re flexible. With June, you can find your next apartment quickly and affordably, bypassing hidden costs and broker fees. Once you’re a resident, we’re there to ensure your rental experience is as easy and simple as possible. Enjoy access to 24-hour support, household essentials delivered, and monthly cleanings if you’re in a shared home. Welcome to the easiest rental experience of your life.",within a few hours,100%,89%,f,https://a0.muscache.com/im/pictures/user/User-305240193/original/5e51c3e4-a62d-4f1f-a55c-c802ff00f909.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-305240193/original/5e51c3e4-a62d-4f1f-a55c-c802ff00f909.png?aki_policy=profile_x_medium,Prospect Lefferts Gardens,316.0,1496.0,"['email', 'phone']",t,t,Neighborhood highlights,Chelsea,Manhattan,40.74559538431113,-74.00413564025273,Private room in rental unit,Private room,1,0.0,0 shared baths,4.0,1.0,"[""Heating"", ""TV"", ""Dishes and silverware"", ""Smoke alarm"", ""Microwave"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Lockbox"", ""Dedicated workspace"", ""Self check-in"", ""Wifi"", ""Oven"", ""Hot water""]",$106.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,0,0,0,148,2024-11-04,1,0,0,2023-06-30,2023-06-30,4.0,3.0,1.0,4.0,3.0,5.0,2.0,,f,288,2,286,0,0.06
27967,857023774778549107,https://www.airbnb.com/rooms/857023774778549107,20241104040953,2024-11-04,city scrape,Cozy Artsy Secluded Backyard,A secluded Studio with private backyard. Its a 5 min walk to the Q train. Its located in the heart of Brooklyn. 10min walk to Brooklyn Public Library across from that is the botanical Gardens and there next door is the Zoo. Less the a block from there is the Famous Brooklyn Museum. Coney Island is a 20min train ride from Parkside ave station. This Location is surrounded with amazing food selections.  Its Perfect for tourist because it give you a convent 30min train ride from Manhattan,,https://a0.muscache.com/pictures/miso/Hosting-717628747522750807/original/b92a1c7b-4d07-4c0a-aea3-16d709731fe1.jpeg,479833121,https://www.airbnb.com/users/show/479833121,R.,2022-09-16,,,,,,f,https://a0.muscache.com/im/pictures/user/User-479833121/original/7aa6751a-9f75-4e00-b4e0-709c8e4fe060.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-479833121/original/7aa6751a-9f75-4e00-b4e0-709c8e4fe060.jpeg?aki_policy=profile_x_medium,Prospect Lefferts Gardens,1.0,5.0,"['email', 'phone']",t,t,,Prospect-Lefferts Gardens,Brooklyn,40.6566304303114,-73.95834100197409,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Sound system"", ""Stove"", ""Air conditioning"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Pets allowed"", ""Self check-in"", ""Wifi"", ""Hair dryer"", ""Free street parking"", ""Blender"", ""Body soap"", ""TV"", ""Books and reading material"", ""Heating"", ""Dishes and silverware"", ""Beach access \u2013 Beachfront"", ""Long term stays allowed"", ""Conditioner"", ""Smoking allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Single level home"", ""Portable fans"", ""Dedicated workspace"", ""Iron"", ""Free parking on premises"", ""Hot water"", ""Cleaning products"", ""Clothing storage"", ""Coffee maker"", ""Waterfront"", ""Hot water kettle"", ""Refrigerator"", ""Room-darkening shades"", ""Backyard"", ""Record player"", ""Coffee"", ""Lockbox"", ""Private entrance"", ""Bathtub"", ""Lake access"", ""Theme room"", ""Cooking basics"", ""Laundromat nearby"", ""Essentials"", ""Hangers"", ""First aid kit"", ""Freezer"", ""Outdoor dining area"", ""Kitchen"", ""Oven"", ""Patio or balcony"", ""Outdoor furniture""]",$165.00,30,60,30.0,30.0,60.0,60.0,30.0,60.0,,t,29,59,89,179,2024-11-04,1,0,0,2023-09-11,2023-09-11,5.0,5.0,2.0,5.0,5.0,4.0,5.0,,f,1,1,0,0,0.07
28052,860735021598007671,https://www.airbnb.com/rooms/860735021598007671,20241104040953,2024-11-04,city scrape,Specious large alcove studio,"Super large specious studio loft style located in the heart of the upper east, near by many restaurants, shops, bars and express metro Q and 4,5,6 line. <br />The apt comes with everything you need. located on the 2nd floor walk up with high ceiling, alcove studio very specious with 2 closets and full size kitchen and bath.",,https://a0.muscache.com/pictures/miso/Hosting-860735021598007671/original/923bdbf4-107c-4f81-9829-4f47b7896b46.jpeg,40523974,https://www.airbnb.com/users/show/40523974,Yael,2015-08-04,"New York, NY",,within an hour,100%,98%,f,https://a0.muscache.com/im/users/40523974/profile_pic/1438720957/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/40523974/profile_pic/1438720957/original.jpg?aki_policy=profile_x_medium,Wynwood,19.0,38.0,"['email', 'phone']",t,t,,Upper East Side,Manhattan,40.78130270655369,-73.95421058286023,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,1.0,"[""Fire extinguisher"", ""Smoke alarm"", ""Air conditioning"", ""Extra pillows and blankets"", ""Wifi"", ""Hair dryer"", ""Central heating"", ""Shower gel"", ""Body soap"", ""TV"", ""Conditioner"", ""Carbon monoxide alarm"", ""Bed linens"", ""Dedicated workspace"", ""Iron"", ""Hot water"", ""Cleaning products"", ""Clothing storage"", ""Room-darkening shades"", ""Shampoo"", ""Bathtub"", ""Essentials"", ""Hangers"", ""First aid kit"", ""Bidet"", ""Kitchen""]",$169.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,4,34,64,339,2024-11-04,1,1,0,2024-02-17,2024-02-17,4.0,5.0,1.0,1.0,4.0,5.0,5.0,,t,16,16,0,0,0.11
28243,868171732866655474,https://www.airbnb.com/rooms/868171732866655474,20241104040953,2024-11-04,previous scrape,Furnished Room in Brooklyn,"Modern digs meet vintage aesthetic in this spacious roommate-friendly apartment, located in prime Brooklyn. <br />Enjoy a fitness center in the building accessible to you at all times!","A ride away from Manhattan, Fort Greene oozes a distinguished character. Offering a more relaxed pace, it maintains a youthful, vibrant energy. An artist’s dream, this Brooklyn neighborhood serves as a central hub of talented residents. As you walk through the brownstones in the Fort Greene Historic District, recall the familiar scenes from your favorite Spike Lee movie. With starting roots of legendary names like Chris Rock and Erykah Badu, embrace the culture and make the most out of this remote neighborhood. Take a break and take in the greenery, as Richard Wright did while writing his acclaimed novel Native Son, at Fort Greene Park. A lot has changed in this section of Brooklyn, but the strong presence of community still strides. You’ll notice the punch of flavour within its many eateries along Dekalb Avenue, and posazz throughout its upscale speakeasies; including Karasu and Dick and Jane’s. Get carried away, while visiting the recognizable Brooklyn Flea and reinvented cultural in",https://a0.muscache.com/pictures/miso/Hosting-868166766328344635/original/c36fb568-63a5-4cd3-99c7-e25195ff4ef4.jpeg,493024482,https://www.airbnb.com/users/show/493024482,Outpost Club,2022-12-27,"New York, NY","Are you tired of the tedious and time-consuming process of finding the right place to live? At Outpost Club, we think it should be as easy as grabbing your favorite cup of coffee. Our team - comprised of seasoned travelers - founded Outpost Club to make the process of relocating to a new city easier than ever before.",within an hour,100%,75%,f,https://a0.muscache.com/im/pictures/user/User-493024482/original/4f5037ca-5f8b-4924-994e-08c36a15beed.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-493024482/original/4f5037ca-5f8b-4924-994e-08c36a15beed.png?aki_policy=profile_x_medium,Fort Greene,20.0,26.0,"['email', 'phone']",t,t,Neighborhood highlights,Fort Greene,Brooklyn,40.6966,-73.97475,Private room in rental unit,Private room,2,,1 shared bath,1.0,,"[""TV"", ""Washer"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi"", ""Exercise equipment""]",,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,29,59,89,364,2024-11-04,1,0,0,2023-07-16,2023-07-16,4.0,2.0,2.0,3.0,5.0,3.0,3.0,,f,20,0,20,0,0.06
28488,877638836723394886,https://www.airbnb.com/rooms/877638836723394886,20241104040953,2024-11-04,city scrape,Sunny charming high ceiling central park gem,"Perfect NYC experience at this centrally-located UES safe neighborhood Carnegie Hill. Charming street level apartment with high ceilings and gorgeous bay windows . Steps from all major subway and transport. A few blocks from Mt. Sinai Hospital, museums, central park, and water taxi  (such underated way to travel!) Beautiful natural light throughout day/evening.. Beautiful charming sunny one bedroom. <br />Laundry in building.<br /><br />Pull out couch in living room <br /><br />2 airconditioners","Affluent & Historic Prime Upper East Side. Amazing restaurants, grocery markets, smoke shops, shopping, and live music.",https://a0.muscache.com/pictures/airflow/Hosting-877638836723394886/original/f90916ea-9f42-4ff5-ab13-317faf9d99fc.jpg,2801739,https://www.airbnb.com/users/show/2801739,Alysha,2012-07-02,"New York, NY","hello!  I'm a NYC based artist and gallery owner. 

Born and raised in NYC area, I can tell you all the great secrets of exploring NYC no matter what you are interested in!  

I",a few days or more,33%,50%,f,https://a0.muscache.com/im/pictures/user/9670c3f0-a8c8-43d1-aaff-cb9c2203b69b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9670c3f0-a8c8-43d1-aaff-cb9c2203b69b.jpg?aki_policy=profile_x_medium,,1.0,4.0,"['email', 'phone']",t,t,Neighborhood highlights,Upper East Side,Manhattan,40.78398343377659,-73.95174605473156,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Coffee maker: drip coffee maker"", ""Paid dryer \u2013 In building"", ""Self check-in"", ""Wifi"", ""Hair dryer"", ""TV"", ""Washer"", ""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""City skyline view"", ""Carbon monoxide alarm"", ""Bed linens"", ""Baking sheet"", ""Single level home"", ""Dedicated workspace"", ""Iron"", ""Free parking on premises"", ""Cleaning products"", ""Hot water"", ""Refrigerator"", ""Mosquito net"", ""Ethernet connection"", ""Coffee"", ""Lockbox"", ""Bathtub"", ""Radiant heating"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""First aid kit"", ""Kitchen"", ""Window AC unit"", ""Clothing storage: closet""]",$155.00,30,90,30.0,30.0,90.0,90.0,30.0,90.0,,t,23,53,83,358,2024-11-04,3,2,0,2023-09-20,2024-10-02,3.33,3.0,2.67,3.33,4.0,4.33,3.0,,f,1,1,0,0,0.22
29848,941340717491101017,https://www.airbnb.com/rooms/941340717491101017,20241104040953,2024-11-04,city scrape,Sweet1bed;right off Franklin Ave,"Sweet 1 bedroom right off Franklin Avenue, close to all the best restaurants Crown Heights has to offer. The unit is also located a quick 10 minute walk to Brooklyns best park - Prospect Park! <br />Train access is ideal- 5 minute walk to Franklin Avenue 2.3.4.5 trains!",,https://a0.muscache.com/pictures/miso/Hosting-941340717491101017/original/81267956-f634-43b5-a098-8b0ff1670092.jpeg,202771189,https://www.airbnb.com/users/show/202771189,Michelle,2018-07-16,"New York, United States",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/e713f8fd-c552-4ac5-bc7c-d77a0ce1c926.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e713f8fd-c552-4ac5-bc7c-d77a0ce1c926.jpg?aki_policy=profile_x_medium,Williamsburg,2.0,2.0,"['email', 'phone']",t,t,,Crown Heights,Brooklyn,40.67723,-73.96006,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,2.0,"[""TV"", ""Washer"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi""]",$100.00,30,365,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,3,33,63,338,2024-11-04,1,1,0,2023-12-24,2023-12-24,4.0,4.0,2.0,5.0,3.0,5.0,4.0,,t,2,2,0,0,0.09
29862,942191196511011206,https://www.airbnb.com/rooms/942191196511011206,20241104040953,2024-11-04,previous scrape,5 bedroom hot spot location,Your family will be close to everything when you stay at this centrally-located place.,,https://a0.muscache.com/pictures/1f1f452c-7a4b-475e-8e43-7b2946d127f4.jpg,517145594,https://www.airbnb.com/users/show/517145594,Ben,2023-05-29,"Brooklyn, MI",,within a few hours,70%,100%,,https://a0.muscache.com/im/pictures/user/User-517145594/original/73729a68-f41f-435a-9f8c-db939d04e48c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-517145594/original/73729a68-f41f-435a-9f8c-db939d04e48c.jpeg?aki_policy=profile_x_medium,Little Caribbean,5.0,12.0,[],t,t,,East Flatbush,Brooklyn,40.65951,-73.93827,Entire home,Entire home/apt,6,,2 baths,5.0,,"[""TV"", ""Washer"", ""Fire extinguisher"", ""Smoke alarm"", ""Air conditioning"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""First aid kit"", ""Pets allowed"", ""Kitchen"", ""Dedicated workspace"", ""Wifi"", ""Hot tub"", ""Free parking on premises"", ""BBQ grill""]",,30,365,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,30,60,90,270,2024-11-04,3,2,0,2023-08-06,2024-06-16,3.33,3.33,2.67,3.67,3.33,3.0,3.33,,t,2,2,0,0,0.2
32292,1047110999128240121,https://www.airbnb.com/rooms/1047110999128240121,20241104040953,2024-11-04,city scrape,Trendy Private Bedroom,"Get to know one of the historic cultural centers of Brooklyn from this fully furnished Flatbush apartment! This home is newly renovated, with stainless steel appliances in a fully equipped kitchen, and plenty of room to work from home or just relax. Central Brooklyn’s array of dining and shopping will give you endless opportunities for entertainment, or you can hop on the subway and head to Manhattan to explore even more",,https://a0.muscache.com/pictures/miso/Hosting-1047110999128240121/original/54359945-13f1-4564-b06f-84017d7c8afb.jpeg,545393224,https://www.airbnb.com/users/show/545393224,Kristina,2023-11-07,"New York, NY","Are you tired of the tedious and time-consuming process of finding the right place to live? At Outpost Club, we think it should be as easy as grabbing your favorite cup of coffee. Our team - comprised of seasoned travelers - founded Outpost Club to make the process of relocating to a new city easier than ever before.",within an hour,100%,56%,f,https://a0.muscache.com/im/pictures/user/User-545393224/original/657b03fd-b4c5-4b08-84c8-4e20f8f663ea.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-545393224/original/657b03fd-b4c5-4b08-84c8-4e20f8f663ea.png?aki_policy=profile_x_medium,Kensington,10.0,12.0,"['email', 'phone']",t,t,,Kensington,Brooklyn,40.6346434,-73.9734987,Private room in rental unit,Private room,2,2.0,2 baths,1.0,1.0,"[""TV"", ""Washer"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Wifi""]",$45.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,21,51,81,261,2024-11-04,1,1,0,2024-02-15,2024-02-15,4.0,4.0,2.0,4.0,4.0,4.0,4.0,,f,10,0,10,0,0.11
32296,1047134824286187568,https://www.airbnb.com/rooms/1047134824286187568,20241104040953,2024-11-04,city scrape,Bayside,Bayside Convenience: Mid-Term Rental with Proximity to the Beach and Subway Access,,https://a0.muscache.com/pictures/hosting/Hosting-1047134824286187568/original/1cd95457-a33c-4b2c-8c4b-aef3dce5321d.jpeg,534375132,https://www.airbnb.com/users/show/534375132,Janice,2023-08-28,,,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/User-534375132/original/88c43246-84ec-48fc-b385-e3af0655a9ff.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-534375132/original/88c43246-84ec-48fc-b385-e3af0655a9ff.jpeg?aki_policy=profile_x_medium,Far Rockaway,2.0,2.0,"['email', 'phone']",t,t,,Arverne,Queens,40.5972,-73.80089,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Fire extinguisher"", ""Board games"", ""Smoke alarm"", ""Gas stove"", ""Air conditioning"", ""Single oven"", ""Extra pillows and blankets"", ""Dove body soap"", ""Self check-in"", ""Wifi"", ""Shower gel"", ""TV"", ""Books and reading material"", ""Dishes and silverware"", ""Microwave"", ""Conditioner"", ""Safe"", ""Carbon monoxide alarm"", ""Bed linens"", ""Baking sheet"", ""Portable fans"", ""Dedicated workspace"", ""Iron"", ""Hot water"", ""Cleaning products"", ""Coffee maker"", ""Hot water kettle"", ""Refrigerator"", ""Barbecue utensils"", ""Backyard"", ""Wine glasses"", ""Record player"", ""Coffee"", ""Shampoo"", ""Bathtub"", ""Radiant heating"", ""Smart lock"", ""Cooking basics"", ""Essentials"", ""Dining table"", ""Hangers"", ""First aid kit"", ""Freezer"", ""Outdoor dining area"", ""Kitchen"", ""BBQ grill""]",$84.00,30,90,30.0,30.0,90.0,90.0,30.0,90.0,,t,30,60,90,270,2024-11-04,1,1,0,2024-06-01,2024-06-01,5.0,5.0,2.0,5.0,5.0,5.0,5.0,,f,2,1,1,0,0.19
