,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9011,19969461,https://www.airbnb.com/rooms/19969461,20241104040953,2024-11-04,previous scrape,"Brooklyn Amazing Deal! Bright, Cozy Apartment","Bright, cozy and comfortable  apartment, warm atmosphere.  It is quiet neighborhood of Brooklyn. Conveniently located near transportation, 3 min to the subway (express line), 40 minutes to Time square, 15 minutes to the Prospect park, close to shopping, dining, parks, library and beaches, supermarkets and restaurants. You can get everything you need within a walking distance. My place is good for couples, solo adventurers, tourists, and business travelers, close to Coney Island beach.","Close to Subway, Q and express B line.<br />Close to shopping, dining, parks, library and beaches, supermarkets and restaurants.",https://a0.muscache.com/pictures/90b42fca-5693-4f77-bf11-ef2d0110180d.jpg,14833285,https://www.airbnb.com/users/show/14833285,Anna,2014-04-28,"New York, NY","I live in New York, have a family and I am in Fashion Industry, I am very responsible, friendly person. ",,,,f,https://a0.muscache.com/im/pictures/user/e676a50d-c0d9-4ebf-bf79-8006a49ab4a5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e676a50d-c0d9-4ebf-bf79-8006a49ab4a5.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,Neighborhood highlights,Sheepshead Bay,Brooklyn,40.59623,-73.95961,Entire rental unit,Entire home/apt,3,,1 bath,1.0,,"[""Smoke alarm"", ""Stove"", ""Air conditioning"", ""Extra pillows and blankets"", ""Pets allowed"", ""Wifi"", ""Hair dryer"", ""Dryer"", ""TV"", ""Washer"", ""Heating"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Iron"", ""Hot water"", ""Coffee maker"", ""Hot water kettle"", ""Refrigerator"", ""Ethernet connection"", ""Shampoo"", ""Host greets you"", ""Cooking basics"", ""Elevator"", ""Essentials"", ""Breakfast"", ""Hangers"", ""Kitchen"", ""Oven""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,,0,0,0,0,2024-11-04,20,0,0,2017-08-10,2018-11-11,5.0,4.95,4.95,5.0,5.0,4.65,4.85,,f,1,1,0,0,0.23
9021,19992696,https://www.airbnb.com/rooms/19992696,20241104040953,2024-11-04,previous scrape,Forest Hills large room in Historic building.,Large room in historic Forest Hills building on the 1st floor.<br />5 minutes walk to the E and F train N.Y. subway station. 10 min. walk to Long Island railroad station.<br />Close to JFK and La Guardia airports.<br />Close to shopping and many restaurants.<br />A short drive or train ride to Flushing Meadows US Open tennis tournament.<br />Safe and pleasant neighborhood.,,https://a0.muscache.com/pictures/53e37945-1f0c-4f4d-9a51-c68f69cd0869.jpg,141839911,https://www.airbnb.com/users/show/141839911,Michael,2017-07-22,,,,,,f,https://a0.muscache.com/im/pictures/user/cce30576-b4a8-403b-aa6a-48b24e8378d6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cce30576-b4a8-403b-aa6a-48b24e8378d6.jpg?aki_policy=profile_x_medium,Forest Hills,1.0,1.0,"['email', 'phone']",t,f,,Forest Hills,Queens,40.71688,-73.83693,Private room in rental unit,Private room,2,,1 shared bath,1.0,,"[""Iron"", ""TV"", ""Washer"", ""Heating"", ""Smoke alarm"", ""Elevator"", ""Essentials"", ""Air conditioning"", ""Breakfast"", ""Hangers"", ""First aid kit"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Dryer"", ""Private living room""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,,0,0,0,0,2024-11-04,0,0,0,,,,,,,,,,,f,1,0,1,0,
9022,19993470,https://www.airbnb.com/rooms/19993470,20241104040953,2024-11-04,city scrape,Loft Apartment w/ amazing view & terrace (2 wks+),"Message for stays of 2 weeks or more > <br />from Nov 20-Jan 5<br /><br />Spacious loft apartment with amazing view in a historical landmark building in the heart of Manhattan.<br /><br />High ceilings and huge windows overlook the NYU campus and Washington Sq. Park.<br /><br />Guests love the classic central NYC neighborhood with restaurants,  shopping and landmarks  - near SoHo, Astor Pl and the E/W. Village.<br /><br />Subway across the street and taxis/Ubers are easily available.<br /><br />Large open-air roof deck/terrace.","Amazing centrally located, historic and very classic NYC neighborhood for walking, site-seeing  and people watching.<br /><br />Nearby Washington Square Park and its fountain, SoHo, Astor Place and Greenwich Village. The Vanderbilt mansion and Public Theater are just behind us.<br /><br />Countless great and varied restaurants, museums, galleries and cultural landmarks all nearby.<br /><br />Guests love the convenience of the subway (across the street) to travel directly uptown to Central Park, Rockefeller Center, the Met and other museums, or downtown to the Stock Exchange or WTC. Taxis and Ubers are also readily available.<br /><br />Safe area with NYU students and public safety guards next door and nearby.<br /><br />Whole Foods and Trader Joe's grocery stores nearby. A laundry and CVS pharmacy are around the corner. <br /><br />Nearby:<br />Washington Square Park<br />NYU campus<br />Astor Place/ St. Marks Pl / Union Square<br />The Strand Book Store<br />The Public Theater/Joe’s P",https://a0.muscache.com/pictures/miso/Hosting-19993470/original/74564eb7-fc2f-41f1-b402-a4fd339b760c.jpeg,114867228,https://www.airbnb.com/users/show/114867228,Michael,2017-02-04,"New York, NY",,,,50%,f,https://a0.muscache.com/im/pictures/user/8fea728a-ca26-4e31-b545-ec8f79d6dacf.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8fea728a-ca26-4e31-b545-ec8f79d6dacf.jpg?aki_policy=profile_x_medium,Noho,1.0,1.0,"['email', 'phone']",t,t,Neighborhood highlights,Greenwich Village,Manhattan,40.72961,-73.99326,Entire loft,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Fire extinguisher"", ""Smoke alarm"", ""Fast wifi \u2013 345 Mbps"", ""Paid parking off premises"", ""Coffee maker: drip coffee maker, french press"", ""Shared patio or balcony"", ""Extra pillows and blankets"", ""Hair dryer"", ""Shower gel"", ""Blender"", ""Body soap"", ""Books and reading material"", ""Heating"", ""Dishes and silverware"", ""Microwave"", ""Long term stays allowed"", ""Conditioner"", ""City skyline view"", ""Ceiling fan"", ""Bed linens"", ""Baking sheet"", ""Portable fans"", ""HDTV with Hulu, Netflix, Roku"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Iron"", ""Hot water"", ""Cleaning products"", ""Clothing storage"", ""Hot water kettle"", ""Refrigerator"", ""Electric stove"", ""Ethernet connection"", ""Wine glasses"", ""Coffee"", ""Shampoo"", ""Cleaning available during stay"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Laundromat nearby"", ""Essentials"", ""Exterior security cameras on property"", ""Hangers"", ""Outdoor dining area"", ""Freezer"", ""Kitchen"", ""Toaster"", ""Window AC unit"", ""Oven"", ""Shared backyard \u2013 Fully fenced"", ""Outdoor furniture""]",$280.00,30,180,30.0,30.0,180.0,180.0,30.0,180.0,,t,14,44,48,111,2024-11-04,55,3,0,2017-11-02,2024-07-06,4.8,4.89,4.67,4.96,4.91,4.98,4.76,,f,1,1,0,0,0.64
9242,20572848,https://www.airbnb.com/rooms/20572848,20241104040953,2024-11-04,city scrape,"Large Clean Room, close to the A-Train","Large clean room next to the bathroom, lots of light in the afternoon, love seat, single, bed, dresser, large closet. A/C, strong WiFi. Located in Washington heights, the apartment is close to the A-Train. which will get you into midtown in about 15 - 20 mins.  Eight blocks from New York Columbia/Presbyterian teaching hospital. Close to Fort Tryon Park and The Cloisters. There a several restaurants and supermarkets in the immediate area and a gym right across the street.",,https://a0.muscache.com/pictures/miso/Hosting-20572848/original/c8ae01f1-fadb-4c5d-9b49-b51992bc55d7.jpeg,146959142,https://www.airbnb.com/users/show/146959142,Michael,2017-08-20,"New York, NY",small business owner,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/f6445dc2-65ce-4fef-a4ee-33022fa3bee9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f6445dc2-65ce-4fef-a4ee-33022fa3bee9.jpg?aki_policy=profile_x_medium,Washington Heights,1.0,1.0,['phone'],t,t,,Washington Heights,Manhattan,40.84831,-73.93952,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Stove"", ""Wifi"", ""Free street parking"", ""Dryer"", ""Heating"", ""Washer"", ""Dishes and silverware"", ""Microwave"", ""Carbon monoxide alarm"", ""Hot water"", ""Coffee maker"", ""Refrigerator"", ""Shampoo"", ""Cooking basics"", ""Elevator"", ""Essentials"", ""Exterior security cameras on property"", ""Hangers"", ""Kitchen"", ""Oven""]",$43.00,30,90,30.0,30.0,90.0,90.0,30.0,90.0,,t,16,46,76,317,2024-11-04,27,4,0,2017-10-01,2024-10-01,4.63,4.96,4.81,4.93,4.85,4.67,4.81,,f,1,0,1,0,0.31
9340,20802860,https://www.airbnb.com/rooms/20802860,20241104040953,2024-11-04,previous scrape,Greenpoint Spacious New Room on McCarren Park,"This available room is in a brand new 4 story apartment building on a quiet street in Greenpoint right on McCarren Park. Dozens of bustling restraurants and bars are a block away including the famous Five Leaves. McCarren Park boasts a full 400 meter track, 2 Olympic sized public pools, and a farmers market every Saturday morning. The room is huge with high ceilings, great natural light, remote controlled AC, Huge washer/dryer in kitchen. Getting to the city is $12 cab, or take the L train.",,https://a0.muscache.com/pictures/bca88a38-3a46-45ad-983e-30ee334cdbcc.jpg,11589542,https://www.airbnb.com/users/show/11589542,Michael,2014-01-24,"Los Angeles, CA",,,,,f,https://a0.muscache.com/im/pictures/user/b1f2fa5a-6f65-49b2-8c57-08599a5013fb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b1f2fa5a-6f65-49b2-8c57-08599a5013fb.jpg?aki_policy=profile_x_medium,,1.0,2.0,"['email', 'phone']",t,f,,Greenpoint,Brooklyn,40.72128,-73.94787,Private room in rental unit,Private room,2,,1 shared bath,,,"[""Smoke alarm"", ""Stove"", ""Air conditioning"", ""Wifi"", ""Dryer"", ""Heating"", ""Washer"", ""Dishes and silverware"", ""Long term stays allowed"", ""Bed linens"", ""Hot water"", ""Coffee maker"", ""Refrigerator"", ""Dishwasher"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Kitchen"", ""Oven"", ""Patio or balcony""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,,0,0,0,0,2024-11-04,2,0,0,2017-09-17,2017-10-15,5.0,5.0,4.5,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.02
9560,21293326,https://www.airbnb.com/rooms/21293326,20241104040953,2024-11-04,city scrape,Spacious Designer Room | Lower East Side /EV,"Step into the vibrant heart of NYC's Lower East Side, where energy and style converge in this designer apartment. This spacious, sunlight haven, offers a tranquil escape amidst the bustling city.  Whether you're visiting for work or pleasure, you'll enjoy all the comforts of home including a lux memory foam mattress, desk & ergo chair, mini fridge, and high speed wifi.<br /><br />Best suited for one guest, but can accommodate two. Pls note that this is a 4th fl walkup.","Arguably the best neighborhood in Manhattan, the Lower East Side has something for everyone. <br /><br />Food: Some of the best restaurants include Dirty French, Beauty & Essex, Stanton Social, Blue Ribbon Sushi, Yopparai (Michelin Star Japanese), The Fat Raddish, Souvlaki Gr, Public Kitchen, and countless more.  Always happy to provide more recs! <br /><br />Entertainment: There are two great rooftop bars, Public and Mr. Purple that have both great panoramic NYC views and cocktails. The most unique burlesque & erotica club, The Box. There is an incredible art gallery scene as well. <br /><br />History - the Lower East Side is where most immigrants settles after coming through Ellis Island. There is many famous establishments that have stood the test of time including Kat'z Deli, Russ & Daughters, Lombardi's Pizza, and Yonah Shimmel's Knish Bakery. There is an original prohibition era speak easy called backroom that still serves drinks in tea cups and beers in brown paper bags. There i",https://a0.muscache.com/pictures/hosting/Hosting-21293326/original/728b5530-4401-42e0-8082-b5293f2044f1.jpeg,10994839,https://www.airbnb.com/users/show/10994839,Michael,2014-01-03,"New York, NY",,within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/1f5a7d00-675c-41a4-8aaa-211cd66fe5e2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1f5a7d00-675c-41a4-8aaa-211cd66fe5e2.jpg?aki_policy=profile_x_medium,Lower East Side,1.0,3.0,"['email', 'phone']",t,t,Neighborhood highlights,Lower East Side,Manhattan,40.71970857380125,-73.98145233531534,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Lock on bedroom door"", ""Smoke alarm"", ""Fire extinguisher"", ""Stove"", ""Air conditioning"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Self check-in"", ""Wifi"", ""Hair dryer"", ""Free street parking"", ""Blender"", ""Body soap"", ""TV"", ""Books and reading material"", ""Heating"", ""Microwave"", ""Dishes and silverware"", ""Long term stays allowed"", ""Kiehl\u2019s conditioner"", ""Carbon monoxide alarm"", ""Bed linens"", ""Single level home"", ""Dedicated workspace"", ""Iron"", ""Hot water"", ""Cleaning products"", ""Clothing storage"", ""Room-darkening shades"", ""Lockbox"", ""Shampoo"", ""Cooking basics"", ""Essentials"", ""Dining table"", ""Hangers"", ""First aid kit"", ""Bidet"", ""Mini fridge"", ""Kitchen"", ""Oven""]",$154.00,3,90,2.0,3.0,90.0,90.0,3.0,90.0,,t,14,28,57,57,2024-11-04,101,26,5,2017-11-07,2024-11-02,4.88,4.96,4.73,4.9,4.92,4.9,4.75,OSE-STRREG-0001181,f,1,0,1,0,1.19
9622,21446922,https://www.airbnb.com/rooms/21446922,20241104040953,2024-11-04,previous scrape,Cozy private entrance bedroom with key and lock!,"Cozy private entrance room in the heart of South Williamsburg! Near restaurants, cafes, bars and one stop from Manhattan!","Willamsburg is the trendiest neighborhood in NYC! With the apartment only being one stop from Manhattan, you are close to many bars, restaurants and parks with a striking view of the Manhattan skyline! Have time on your hands? Walk the Williamsburg Bridge which is right next to the apartment.",https://a0.muscache.com/pictures/bff41743-07d5-4d4d-963a-179f482a11b6.jpg,11452850,https://www.airbnb.com/users/show/11452850,Jennifer,2014-01-19,"New York, NY",,,,,f,https://a0.muscache.com/im/pictures/user/User-11452850/original/6c05d977-ca8a-4744-b9b3-583f42cc57a3.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-11452850/original/6c05d977-ca8a-4744-b9b3-583f42cc57a3.jpeg?aki_policy=profile_x_medium,Williamsburg,1.0,3.0,"['email', 'phone']",t,t,Neighborhood highlights,Williamsburg,Brooklyn,40.71036,-73.95758,Private room in rental unit,Private room,1,,1 shared bath,3.0,,"[""TV"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""First aid kit"", ""Kitchen"", ""Private entrance"", ""Wifi"", ""Hair dryer"", ""Free parking on premises"", ""Iron"", ""Private living room""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,0,2024-11-04,3,0,0,2017-11-27,2018-05-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.04
9676,21580765,https://www.airbnb.com/rooms/21580765,20241104040953,2024-11-04,previous scrape,Cozy room for travelers,"Cozy room in Bedstuy available from the 9th to the 28th. About 40 min from lower Manhattan. Please tell neighborhood near a couple nice bars and a nice coffee shop. You would be sharing the apartment with three other roommates and a small dog, but you have your own private room.",,https://a0.muscache.com/pictures/3a350f30-e285-417d-9213-3b0b8817a4fe.jpg,156592177,https://www.airbnb.com/users/show/156592177,Michael,2017-10-29,"Athens, OH",,,,,f,https://a0.muscache.com/im/pictures/user/893e3555-4418-4318-8c65-633836c28685.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/893e3555-4418-4318-8c65-633836c28685.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,Bedford-Stuyvesant,Brooklyn,40.68399,-73.91424,Private room in rental unit,Private room,1,,1 shared bath,1.0,,"[""Heating"", ""Smoke alarm"", ""Essentials"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Iron""]",,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,,0,0,0,0,2024-11-04,0,0,0,,,,,,,,,,,f,1,0,1,0,
9722,21666225,https://www.airbnb.com/rooms/21666225,20241104040953,2024-11-04,previous scrape,Feel the rawness of New York in East Village,It’s a clean and cozy apartment located in East Village in New York City.  It’s in a wonderful location with many amazing restaurants.,Location is East Village in Manhattan there are amazing restaurants walkable. It’s close to the flat iron building which is an amazing midtown area. Not far from downtown And so many wonderful shocking to be done,https://a0.muscache.com/pictures/142c071f-e4f5-4524-b968-2a7577656cbd.jpg,103757546,https://www.airbnb.com/users/show/103757546,Michael,2016-11-14,"New York, NY",,,,,f,https://a0.muscache.com/im/pictures/user/User-103757546/original/9ee8d291-ad41-4471-813d-2d08b84bac2e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-103757546/original/9ee8d291-ad41-4471-813d-2d08b84bac2e.jpeg?aki_policy=profile_x_medium,Bedford-Stuyvesant,1.0,1.0,"['email', 'phone']",t,t,Neighborhood highlights,Stuyvesant Town,Manhattan,40.73103962114092,-73.97425979375839,Private room in serviced apartment,Private room,2,,1 shared bath,1.0,,"[""Fire extinguisher"", ""Smoke alarm"", ""Bay view"", ""Extra pillows and blankets"", ""Self check-in"", ""Wifi"", ""Hair dryer"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Long term stays allowed"", ""Safe"", ""Carbon monoxide alarm"", ""Bed linens"", ""Dedicated workspace"", ""Iron"", ""Free parking on premises"", ""Hot water"", ""Ethernet connection"", ""Coffee"", ""Lockbox"", ""Host greets you"", ""Bathtub"", ""Cooking basics"", ""Laundromat nearby"", ""Essentials"", ""Exterior security cameras on property"", ""Hangers"", ""Coffee maker: Nespresso"", ""Kitchen"", ""Toaster"", ""Window AC unit""]",,30,90,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,0,2024-11-04,0,0,0,,,,,,,,,,,f,1,0,1,0,
9874,21899575,https://www.airbnb.com/rooms/21899575,20241104040953,2024-11-04,city scrape,Beautiful 1 bd apartment in the heart of Brooklyn.,"Beautiful one bedroom apartment, nice modern bathroom, huge roof top terrace, no kitchen, but there is a refrigerator, microwave. Private elevator is going straight to apartment. Located In the heart of Brooklyn, near train stations ( 35 min to Manhattan) , buses, shopping area,restaurants and ocean, 5 minutes walking distance to the beach.<br /><br />Guest must have a profile picture.","Apartment is located on a quit street, right across the police station. On the corner of the block there is Dunking Donuts which is open day and night, two 24 h groceries, Chinese Food. Few blocks away plenties of Cafes and Restaurants, all different kinds of food ( Russian, Georgian, Uzbekish, Italian, Ukrainian e.t.c.) 7-10 min walking distance to the beach and a boardwalk.",https://a0.muscache.com/pictures/ae9f3517-b482-4361-b9e1-0d48d27fb42c.jpg,155812868,https://www.airbnb.com/users/show/155812868,Michael,2017-10-22,"New York, NY","We are the owners of nice condo apartment- couple, middle age husband and wife, very honest, quiet, responsible. ",,,,f,https://a0.muscache.com/im/pictures/user/6aca5ea0-3b35-473d-87f3-dac68533a484.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6aca5ea0-3b35-473d-87f3-dac68533a484.jpg?aki_policy=profile_x_medium,,2.0,2.0,"['email', 'phone']",t,t,Neighborhood highlights,Brighton Beach,Brooklyn,40.57857,-73.96572,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Fire extinguisher"", ""Smoke alarm"", ""Air conditioning"", ""Clothing storage: closet and dresser"", ""Extra pillows and blankets"", ""Wifi"", ""Shower gel"", ""Free street parking"", ""Body soap"", ""TV"", ""Heating"", ""Long term stays allowed"", ""Microwave"", ""Beach access \u2013 Beachfront"", ""Conditioner"", ""Smoking allowed"", ""Safe"", ""Carbon monoxide alarm"", ""Bed linens"", ""Iron"", ""Hot water"", ""Cleaning products"", ""Refrigerator"", ""Room-darkening shades"", ""Outdoor shower"", ""Backyard"", ""Mosquito net"", ""Exercise equipment: stationary bike, yoga mat"", ""Shampoo"", ""Cleaning available during stay"", ""Window guards"", ""Elevator"", ""Laundromat nearby"", ""Essentials"", ""Exterior security cameras on property"", ""Hangers"", ""First aid kit"", ""Bidet"", ""Mini fridge"", ""Outdoor furniture""]",$136.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,0,0,0,0,2024-11-04,103,0,0,2017-12-30,2023-09-23,4.95,4.95,4.85,4.89,4.95,4.88,4.87,,f,2,2,0,0,1.24
